Intensities,MGSDIntensities
0.0,0.0
7.106148719787598,47.672175785965656
7.100880146026611,47.6222042200762
6.4692158699035645,43.37303628777879
6.974775791168213,48.40482007796943
8.591980934143066,59.678140211249385
9.65941333770752,67.14903477732
9.948745727539062,69.21939789457255
9.310437202453613,64.83409014397493
8.569189071655273,59.72419571245239
7.629997253417969,53.22498758205182
6.78212833404541,47.3523066127561
6.137781620025635,42.89175785163939
4.5831451416015625,33.78739555232341
5.70179557800293,42.08594915952391
6.217166423797607,45.94675095640916
6.731045246124268,49.806278169145436
7.342407703399658,54.39785345948998
7.881843566894531,58.46758686453606
8.052877426147461,59.81153223586478
7.671326637268066,57.049674284247445
6.753654956817627,50.288974114675206
5.454672336578369,40.66831052026439
6.700133323669434,58.98527862364231
7.023807525634766,61.939598610453
6.77540922164917,59.85052995154906
6.461417198181152,57.17392672186025
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.7880594730377197,29.19930581090741
3.6358749866485596,27.986871518005056
5.7909393310546875,41.45126626077046
6.918723106384277,49.470476158498336
7.406367301940918,52.90048173197066
7.155699253082275,51.055625894994606
6.534660339355469,46.57518726333357
6.05397891998291,43.10379414414354
6.007028579711914,42.724821210960876
6.341160774230957,45.054508232118714
6.726819038391113,47.74535842314876
6.69549560546875,47.474355155721895
5.882659435272217,41.66851360717982
4.607541084289551,31.550640128558953
7.802840709686279,52.28935273860543
9.26465129852295,62.06497951529117
9.980995178222656,66.84249268460951
9.822348594665527,65.75967161060697
8.901443481445312,59.576431848268186
7.73964262008667,51.78559610026751
7.056192398071289,47.1994328932363
7.208785533905029,48.20710438494535
7.850182056427002,52.48262281110052
8.21601676940918,54.914656889241876
7.787176132202148,52.035821072294894
6.68747615814209,44.67704335885302
7.162318706512451,49.576588673942965
9.703397750854492,67.22141664246176
11.892354011535645,82.4547999413978
13.375009536743164,92.81324162378668
13.017854690551758,90.41206975304927
12.82707691192627,89.16393946171213
11.836501121520996,82.34985525911652
10.55532169342041,73.50083785180497
9.409196853637695,65.57798152446428
8.575871467590332,59.82349283354106
8.0037841796875,55.88306336946814
7.499060153961182,52.40663913804742
6.8503336906433105,47.91694498139375
5.975330829620361,41.8350738747173
5.360448360443115,39.40357351730681
6.526610851287842,48.034706425032454
7.152275562286377,52.704422637013664
7.657890319824219,56.50017820306675
8.225116729736328,60.76073781881979
8.98563289642334,66.46183938466913
9.749700546264648,72.20380507726958
10.143614768981934,75.21579852694563
9.88355827331543,73.38030988133808
8.910184860229492,66.23769029530345
7.363884925842285,54.81255614241506
5.537209987640381,41.268718399506525
6.354502201080322,55.209811837566704
6.184084415435791,53.81940039009718
5.882028102874756,51.44977714012458
6.455719947814941,56.563245121314715
7.640474319458008,67.05702766469129
8.636614799499512,75.92817750170752
8.987287521362305,79.1452041900226
8.928579330444336,78.7618594368793
7.901902675628662,69.82388143368681
6.525240421295166,57.757530237837884
6.998862266540527,62.48191408692829
7.595246315002441,67.9226808401886
7.605804443359375,68.1342081150933
6.381767749786377,57.26762492721833
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4.376496315002441,33.743602961721585
4.901505947113037,37.73813976157795
4.584761619567871,35.249725192733
3.5685617923736572,27.398209570711426
6.6148176193237305,47.282399266731304
7.6300249099731445,54.480007930488284
7.885736465454102,56.245259870360535
7.448333740234375,53.06866507453598
6.806976795196533,48.44752483910766
6.455651760101318,45.898516312422366
6.57694673538208,46.71184933417512
7.019777774810791,49.80503614742698
7.4060282707214355,52.491068325806445
7.246726036071777,51.309177043934824
6.197105407714844,43.832705276244205
7.625171184539795,51.02808224085638
9.250194549560547,61.88168358606859
10.345734596252441,69.18762720109947
10.77296257019043,72.02153240019595
10.456926345825195,69.88687491801296
9.5048828125,63.50486164768895
8.41722583770752,56.22145766020533
7.895773887634277,52.72359624863182
8.241514205932617,55.017243766013486
8.99355411529541,60.021793318168804
9.300994873046875,62.057907200156336
8.670063972473145,57.83416161075439
7.318391799926758,48.80637390499049
7.917570114135742,54.70661561862094
10.477960586547852,72.45797357031113
12.700533866882324,87.90151516473114
12.67536449432373,87.8017662086034
13.694446563720703,94.94216385081133
13.578636169433594,94.22064052586025
12.591049194335938,87.44409363675268
11.266050338745117,78.31091316122793
10.07732105255127,70.11018301525401
9.244399070739746,64.37295461310637
8.725914001464844,60.81738849084117
8.315791130065918,58.01172837780962
7.798591613769531,54.453662907719796
7.085124492645264,49.517689318666015
6.229790210723877,43.5804320480661
5.161202430725098,37.82941625545485
6.293310642242432,46.183769699099614
6.577672958374023,48.32996030603316
6.67122220993042,49.077902601076076
6.8385820388793945,50.37157520999782
7.156340599060059,52.777862562771745
7.7903265953063965,57.52547467505594
8.601339340209961,63.594094468230054
9.217129707336426,68.23307739451413
9.279818534851074,68.78435604392965
8.623289108276367,63.99947827138584
7.315768718719482,54.36496290851122
5.397090911865234,40.15844021091339
5.9428582191467285,51.561251119159586
6.652749538421631,58.208842167510774
7.624540328979492,66.82465899352556
8.517669677734375,74.77910760314643
8.712488174438477,76.61947616162377
8.227974891662598,72.48172374880966
6.997532844543457,61.7476108234253
6.325441837310791,56.29635708597032
7.100961685180664,63.30712241367586
7.553286075592041,67.45565201145223
7.5629801750183105,67.65866142302322
6.651754379272461,59.60952855166266
5.9806413650512695,56.599917396394744
7.0048441886901855,66.41171615797631
7.031303882598877,66.78225707816883
5.738274574279785,55.392808840465044
5.342947959899902,51.6701682167328
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.7794792652130127,29.14826015583779
5.007084369659424,38.56097996743451
5.4613165855407715,41.99957764276399
