Intensities,MGSDIntensities
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.2310429811477661,13.561584289749641
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.205745816230774,13.240422307202355
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.2751435041427612,13.947646964132138
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.2016959190368652,24.152112959730758
3.0409324169158936,33.387002699603535
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.183839797973633,23.879330751628494
3.117677927017212,34.119707920150375
3.852343797683716,42.19633913785247
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.700260877609253,29.456638473395262
3.4120407104492188,37.25350714047781
4.356019496917725,47.601569787950496
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.622894048690796,28.545453209730375
3.472506046295166,37.82487790873485
3.6799721717834473,40.11995064456851
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.466965675354004,26.809077772346345
2.9537863731384277,32.12787669797085
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.4191402196884155,15.088301177530386
1.595611810684204,16.97724833031638
1.5496509075164795,16.500690730341105
1.4045904874801636,15.002452425601211
1.4915235042572021,15.9436059057445
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.3170109987258911,13.868665005527523
1.1708508729934692,12.337937297983588
1.7819710969924927,18.88528719180841
2.0049357414245605,21.264151521496007
