UpperLimits,MGSDUpperLimits
1.665919840335846,26.026465285678498
1.6650148630142212,25.93534939827466
1.6636637449264526,25.83780220539975
1.6618747115135193,25.734010558750327
1.659717321395874,25.625106112531526
1.6572473645210266,25.511995339787475
1.6545669436454773,25.396285006431395
1.6518044471740723,25.27996544382462
1.6491072177886963,25.165293074726556
1.6466308236122131,25.054623287528194
1.644528329372406,24.950246210717406
1.6429392099380493,24.854219923917995
1.6419777274131775,24.76819846160604
1.6417198777198792,24.693241267898753
1.642205536365509,24.62985388791719
1.6434237957000732,24.57777659372917
1.6453190445899963,24.536085948153655
1.6477922201156616,24.503222848269242
1.650695264339447,24.47691933588814
1.6538690328598022,24.45476914006892
1.6571103930473328,24.433744498676965
1.6602081656455994,24.41073334158264
1.6629502773284912,24.382645336030297
1.6651239395141602,24.346414183743658
1.6665632128715515,24.299690791871775
1.6671191453933716,24.240399102397767
1.666691780090332,24.16719640608436
1.6652339100837708,24.079517507575186
1.6627464294433594,23.977496975676033
1.6592933535575867,23.8621755471904
1.6549769639968872,23.735131279897995
1.6499413847923279,23.598523389797048
1.6443614959716797,23.454926241400482
1.6384279131889343,23.307110086083348
1.6323511004447937,23.158096800874738
1.626335084438324,23.010784637406182
1.6205781698226929,22.867960019366542
1.61526221036911,22.732148098383554
1.610553503036499,22.605628834198846
1.6065752506256104,22.490054813058954
1.6034245491027832,22.386696761710862
1.60115647315979,22.296227009445065
1.599781572818756,22.21869260578055
1.5992710590362549,22.153595349216616
1.5995521545410156,22.09983466302743
1.600518822669983,22.05586325242412
1.6020466089248657,22.01989685045496
1.6040085554122925,21.990135411324584
1.6062941551208496,21.96502245486798
1.6088179349899292,21.94335897503203
1.611526072025299,21.92438885856264
1.6144073009490967,21.907941257518228
1.6174803972244263,21.894253750868728
1.620793104171753,21.883952722776524
1.624360978603363,21.877224868825557
1.628196895122528,21.874219084440302
1.6322776079177856,21.874598831460816
1.636545181274414,21.877567272760412
1.6409250497817993,21.882113765549388
1.6453135013580322,21.886849942790324
1.6496407985687256,21.890851904539787
1.6538663506507874,21.893590598675992
1.657996416091919,21.8951607767117
1.6620710492134094,21.89610148813745
1.6661884188652039,21.897710362718474
1.6704466938972473,21.90127264212227
1.6749250888824463,21.90781347566143
1.6796540021896362,21.917711399433678
1.6845704913139343,21.930126373320398
1.6895402669906616,21.943299733196223
1.694316029548645,21.954024999531125
1.6985569596290588,21.95791653506147
1.7018530368804932,21.94973661446077
1.7037497162818909,21.923722469351116
1.703823745250702,21.87456532830477
1.7017067670822144,21.797707211744225
1.697140395641327,21.690035940885295
1.6900175213813782,21.550395248991897
1.6804051995277405,21.379853845111306
1.6685575246810913,21.181843957331257
1.654909908771515,20.962062710471784
1.640034019947052,20.727877870148188
1.6245979070663452,20.487807050164502
1.6093032360076904,20.250715915087227
1.5948534607887268,20.02541538002477
1.5818554759025574,19.819430651106497
1.5708072781562805,19.63886142564443
1.5620588064193726,19.487909123467087
1.5558012127876282,19.368763924524274
1.5520638227462769,19.281588538873137
1.550720751285553,19.22462164884764
1.5515289902687073,19.19466915613581
1.5541529059410095,19.18742131601232
1.5582148432731628,19.198087425504312
1.5632945895195007,19.221393790185584
1.5689933896064758,19.252373723759327
1.5749591588974,19.286672755659744
1.580908477306366,19.320810867684475
1.5866605639457703,19.35258780311499
1.5921052694320679,19.38068048675808
