# CDFnondetectionIa, ynondetectionIa, CDFnondetectionIa_mgsd_ca, ynondetectionIa_mgsd_ca, CDFnondetectionIa_mgsd_mda, ynondetectionIa_mgsd_mda  
0.7674767374992371 0.08333333333333333 5.136190474033355 0.08333333333333333 7.942777336744201 0.08333333333333333
0.9980838596820831 0.16666666666666666 6.6794842917185555 0.16666666666666666 9.987644889159826 0.16666666666666666
1.6802258491516113 0.25 11.244588375091551 0.25 10.657490419364589 0.25
1.7302290201187134 0.3333333333333333 11.579224980794466 0.3333333333333333 13.321687158947375 0.3333333333333333
2.7014615535736084 0.41666666666666663 18.079011935454147 0.41666666666666663 14.338183906269242 0.41666666666666663
2.7685582637786865 0.49999999999999994 18.528043765288132 0.49999999999999994 14.358617073735337 0.49999999999999994
2.9355154037475586 0.5833333333333334 19.645372317387505 0.5833333333333334 14.983380732419151 0.5833333333333334
3.883825421333313 0.6666666666666666 25.991754742769093 0.6666666666666666 25.991754742769093 0.6666666666666666
