galaxy,SN_name,SN_type,SN_ra,SN_dec,SN_xCoord,SN_yCoord,SN_co21int,SN_co21err,SN_co21ew,map_beamsize,orient_ra,orient_dec,dist,orient_posang,orient_incl,size_r25,telOrient,ImageFile150,ErrFile150,AlphaCOFile,Names,MCSN55Int,MCSN55Intval,MCSN6Int,MCSN6Intval,MCSN65Int,MCSN65Intval,MCSN7Int,MCSN7Intval,MCSN75Int,MCSN75Intval,MCSN55Mass,MCSN55Massval,MCSN6Mass,MCSN6Massval,MCSN65Mass,MCSN65Massval,MCSN7Mass,MCSN7Massval,MCSN75Mass,MCSN75Massval,MCSN_SNR_7,MCSN_SNR_7_val,MCSN_SNR_9,MCSN_SNR_9_val,MCSN_SNR_1,MCSN_SNR_1_val,MCSN_SNR_3,MCSN_SNR_3_val,MCSN_SNR_5,MCSN_SNR_5_val
ngc1559,SN1984J,II,64.3981,-62.7855,401.8666980189084,333.24994708294645,14.340408,1.563591,4.6562567,0.0003463939709418,64.40238,-62.78341,19.44,244.5,65.4,125.63808,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1559/ngc1559_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1559/ngc1559_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC1559_alphaCO21_Sun+20.fits,ngc1559_SN1984J_,12.8778283056132,13.6697416305542,12.8778283056132,13.6697416305542,116.65647594219355,18.770503997802734,1355.7191080328726,58.74265670776367,nan,nan,12.8778283056132,13.6697416305542,12.8778283056132,1732405.269249698,594.4445566633527,3341851.7452444825,3402.186356627187,10366677.62680326,nan,nan,12.8778283056132,11.623795509338379,12.8778283056132,11.623795509338379,12.8778283056132,11.623795509338379,12.8778283056132,11.623795509338379,12.8778283056132,11.623795509338379
ngc1433,SN1985P,II,55.5264,-47.21,263.1913087181251,432.8497774993816,0.263965,0.58992827,nan,0.0003049153591757,55.506195,-47.221943,18.63,199.7,28.6,185.83234,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1433/ngc1433_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1433/ngc1433_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC1433_alphaCO21_Sun+20.fits,ngc1433_SN1985P_,195.34567604068135,1.93169367313385,2171.8435285386677,6.240340709686279,4411.64455891084,18.83663558959961,5271.384293739921,62.32308578491211,5847.225872851784,198.546875,225.44042474522232,1.93169367313385,2241.952634665646,1033734.4326991035,4578.674770387847,3222820.408421906,5353.6733796104645,10082909.58003792,nan,nan,489.1698612754391,7.14287805557251,549.6151118047736,9.023707389831543,28.76393543401278,1.1298246383666992,170.06532488787198,3.418252468109131,209.12345149504182,5.319051265716553
ngc5128,SN1986G,Ia,201.4021,-43.0317,158.37238583480186,116.90819961198207,9.314563,0.9835508,8.594614,0.002258955715078,201.36507,-43.01911,3.69,32.17,45.33,767.57574,7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc5128/ngc5128_7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc5128/ngc5128_7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC5128_alphaCO21_Sun+20.fits,ngc5128_SN1986G_,14.009407348392163,9.314562797546387,14.009407348392163,9.314562797546387,110.94459532315315,19.223201751708984,478.9572766517931,59.95066833496094,nan,nan,14.009407348392163,9.314562797546387,14.009407348392163,1591051.375,110.94459532315315,3283578.75,478.9572766517931,10240372.0,nan,nan,14.009407348392163,9.470342636108398,14.009407348392163,9.470342636108398,14.009407348392163,9.470342636108398,14.009407348392163,9.470342636108398,14.009407348392163,9.470342636108398
ngc4254,SN1986I,II,184.7169,14.4123,168.59519354706515,162.34558085229372,4.968932,0.9254001,5.5154977,0.000494815869629,184.7068,14.416412,13.1,68.1,34.4,151.0502,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4254/ngc4254_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4254/ngc4254_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4254_alphaCO21_Sun+20.fits,ngc4254_SN1986I_,20.66585283424345,10.533950805664062,20.66585283424345,10.533950805664062,90.32157257879365,20.95405387878418,657.4156336052388,59.10130310058594,nan,nan,20.66585283424345,10.533950805664062,20.66585283424345,1605143.8514422118,90.32157257879365,3189063.621756265,1832.9867959598255,11062103.581593221,nan,nan,20.66585283424345,15.902466773986816,20.66585283424345,15.902466773986816,20.66585283424345,15.902466773986816,20.66585283424345,15.902466773986816,20.66585283424345,15.902466773986816
ngc1559,SN1986L,II,64.374,-62.7846,534.0347426789208,343.2629591363379,1.4593294,1.2151972,nan,0.0003463939709418,64.40238,-62.78341,19.44,244.5,65.4,125.63808,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1559/ngc1559_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1559/ngc1559_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC1559_alphaCO21_Sun+20.fits,ngc1559_SN1986L_,250.40500480337445,2.7693965435028076,403.7294592256838,6.992334842681885,1117.3187896395432,20.36133575439453,1508.4836471187975,59.949066162109375,nan,nan,250.40500480337445,2.7693965435028076,373.2363008311516,1162647.58289822,1117.3187896395432,3521358.696084456,1513.3909752262475,10278595.276275331,nan,nan,403.7294592256838,8.331950187683105,435.4519855547125,9.358800888061523,12.842682107139346,2.500541925430298,250.40500480337445,3.252619981765747,342.9685595793639,5.602878570556641
ngc4579,SN1988A,II,189.4315,11.8054,233.14224213710693,131.82600135972788,0.74249816,0.55413073,nan,0.0004983384385216,189.43138,11.818217,21.0,91.3,40.22,150.35619,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4579/ngc4579_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4579/ngc4579_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4579_alphaCO21_Sun+20.fits,ngc4579_SN1988A_,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ngc4496a,SN1988M,II,187.9206,3.9228,121.82912063119215,67.85704784599295,0.0,0.52312535,nan,0.0003482539090036,187.91354,3.939608,14.86,51.1,53.8,101.18619,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4496a/ngc4496a_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4496a/ngc4496a_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4496A_alphaCO21_Sun+20.fits,ngc4496a_SN1988M_,294.70550755480764,1.8842064142227173,5457.447075225254,6.036888599395752,nan,nan,nan,nan,nan,nan,211.77130212883836,1.8842064142227173,322.18722348986455,1158925.4690325756,5965.496267926743,3310065.9035710176,nan,nan,nan,nan,336.41691882621274,7.659011363983154,407.3899319179404,9.174755096435547,195.39814905084714,3.248188018798828,195.39814905084714,3.248188018798828,243.77955028831184,5.052117347717285
ngc3627,SN1989B,Ia,170.058,13.0053,251.5371313808383,556.7930397399508,18.840698,1.5260814,11.721322,0.0004517319625788,170.06252,12.9915,11.32,173.1,57.3,308.40494,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc3627/ngc3627_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc3627/ngc3627_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC3627_alphaCO21_Sun+20.fits,ngc3627_SN1989B_,12.455637161524647,28.70233726501465,12.455637161524647,28.70233726501465,12.455637161524647,28.70233726501465,52.6857494984878,68.47909545898438,201.80137040394584,190.19137573242188,12.455637161524647,28.70233726501465,12.455637161524647,3698219.9109033053,12.455637161524647,3698219.9109033053,72.13870379549208,10040025.354812736,288.81283204446595,31652165.85198395,12.455637161524647,35.57337951660156,12.455637161524647,35.57337951660156,12.455637161524647,35.57337951660156,12.455637161524647,35.57337951660156,12.455637161524647,35.57337951660156
ngc4579,SN1989M,Ia,189.4196,11.8237,316.7719766068988,263.7397060955327,7.6893353,0.5786358,4.3720036,0.0004983384385216,189.43138,11.818217,21.0,91.3,40.22,150.35619,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4579/ngc4579_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4579/ngc4579_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4579_alphaCO21_Sun+20.fits,ngc4579_SN1989M_,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ngc1097,SN1992bd,II,41.5792,-30.2756,291.5099030167368,315.426803230518,296.15988,2.0283754,45.82589,0.0004711325009833,41.578957,-30.274675,13.58,122.4,48.6,317.0452,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1097/ngc1097_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1097/ngc1097_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC1097_alphaCO21_Sun+20.fits,ngc1097_SN1992bd_,13.211165591673028,260.3741149902344,13.211165591673028,260.3741149902344,13.211165591673028,260.3741149902344,13.211165591673028,260.3741149902344,13.211165591673028,260.3741149902344,13.211165591673028,260.3741149902344,13.211165591673028,27923714.478954595,13.211165591673028,27923714.478954595,13.211165591673028,27923714.478954595,39.223452462985804,37201568.491263494,13.211165591673028,174.52407836914062,13.211165591673028,174.52407836914062,13.211165591673028,174.52407836914062,13.211165591673028,174.52407836914062,13.211165591673028,174.52407836914062
ngc2775,SN1993Z,Ia,137.5816,7.0278,238.87645821251908,127.10339065992463,-0.38350943,1.6052351,nan,0.0003033655107496,137.58395,7.038066,23.15,156.5,41.2,127.38587,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc2775/ngc2775_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc2775/ngc2775_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC2775_alphaCO21_Sun+20.fits,ngc2775_SN1993Z_,184.60691120167078,4.025117874145508,313.50125808117735,6.139892578125,nan,nan,nan,nan,nan,nan,184.60691120167078,4.025117874145508,313.50125808117735,1048775.375,nan,nan,nan,nan,nan,nan,450.2986902724884,7.521860599517822,577.3427246002448,9.090339660644531,40.57538424356067,1.075447916984558,184.60691120167078,3.372889995574951,407.45196302460914,5.3228960037231445
ngc1087,SN1995V,II,41.6115,-0.4988,161.4198245203906,287.6499560537321,11.513839,1.1399242,5.175495,0.0004451676280474,41.60492,-0.498717,15.85,359.1,42.9,89.14999,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1087/ngc1087_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1087/ngc1087_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC1087_alphaCO21_Sun+20.fits,ngc1087_SN1995V_,13.646047502189571,12.753849029541016,13.646047502189571,12.753849029541016,640.3166744441254,18.676807403564453,1876.5354349603913,62.60198211669922,nan,nan,13.646047502189571,12.753849029541016,13.646047502189571,2155723.6181955445,662.2966195489099,3255604.026622281,1907.8347672791663,10467899.071846304,nan,nan,13.646047502189571,14.062186241149902,13.646047502189571,14.062186241149902,13.646047502189571,14.062186241149902,13.646047502189571,14.062186241149902,13.646047502189571,14.062186241149902
circinus,SN1996cr,II,213.2918,-65.3457,86.56761411031889,84.63433198287285,186.84804,2.137819,34.56537,0.002032163908078,213.29124,-65.33915,4.2,36.74,64.3,262.49515,7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/circinus/circinus_7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/circinus/circinus_7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/ESO097-013_alphaCO21_Sun+20.fits,circinus_SN1996cr_,32.20571074533962,170.42623901367188,32.20571074533962,170.42623901367188,32.20571074533962,170.42623901367188,32.20571074533962,170.42623901367188,32.2670317391334,201.25888061523438,32.20571074533962,170.42623901367188,32.20571074533962,21802756.354290895,32.20571074533962,21802756.354290895,32.20571074533962,21802756.354290895,470.4417934320387,39057194.333950214,32.20571074533962,81.27533721923828,32.20571074533962,81.27533721923828,32.20571074533962,81.27533721923828,32.20571074533962,81.27533721923828,32.20571074533962,81.27533721923828
ngc3627,SN1997bs,II,170.0593,12.9721,240.2745630279348,257.98955856828013,3.3910942,1.3470774,nan,0.0004517319625788,170.06252,12.9915,11.32,173.1,57.3,308.40494,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc3627/ngc3627_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc3627/ngc3627_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC3627_alphaCO21_Sun+20.fits,ngc3627_SN1997bs_,6.110750871314156,5.636970520019531,23.889787290951478,6.467590808868408,217.46589383613806,19.319107055664062,3051.5853493384316,59.634681701660156,3445.151483739849,198.62364196777344,6.110750871314156,5.636970520019531,34.59592809184257,1084613.887349486,1614.7019982682348,3343454.9975991463,3076.798605297623,10243647.911273403,3520.1214283650465,32473584.1204776,6.110750871314156,7.043044567108154,34.59592809184257,9.705832481384277,6.110750871314156,7.043044567108154,6.110750871314156,7.043044567108154,6.110750871314156,7.043044567108154
ngc1637,SN1999em,II,70.3629,-2.8626,366.390481532442,201.78455433264878,2.9875822,0.48953336,3.6040678,0.0003862486059138,70.36741,-2.857962,11.7,20.61,31.1,95.30621,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1637/ngc1637_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1637/ngc1637_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC1637_alphaCO21_Sun+20.fits,ngc1637_SN1999em_,4.2192527318370745,2.7754342555999756,154.44501353846496,5.876096248626709,959.7927376487922,18.687671661376953,1154.8676588853605,58.994998931884766,1321.3139843590384,187.64474487304688,4.2192527318370745,2.7754342555999756,138.56629313449665,1039940.0676232167,1055.927222225248,3201428.1589571536,1191.3868921006667,10409603.442495639,nan,nan,4.2192527318370745,11.63059139251709,4.2192527318370745,11.63059139251709,4.2192527318370745,11.63059139251709,4.2192527318370745,11.63059139251709,4.2192527318370745,11.63059139251709
ngc1097,SN1999eu,II,41.5866,-30.3184,245.2470996170838,7.223039949207134,0.0,0.7541714,nan,0.0004711325009833,41.578957,-30.274675,13.58,122.4,48.6,317.0452,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1097/ngc1097_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1097/ngc1097_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC1097_alphaCO21_Sun+20.fits,ngc1097_SN1999eu_,556.5599733157865,1.9549763202667236,6423.255336323128,6.406509876251221,6549.959769745981,19.56014060974121,10225.792689872727,59.72481918334961,12849.433533168558,185.25680541992188,279.6432954572124,1.9549763202667236,1073.398364114337,1075777.3188488148,6549.959769745981,3428938.91921302,12018.899771001968,10305676.272910638,12938.86196778994,32904835.093581248,776.371259902654,7.038405418395996,6423.255336323128,10.662693977355957,255.44186682169106,1.6444770097732544,279.6432954572124,3.554716110229492,556.5599733157865,5.434122562408447
ngc4303,SN1999gn,II,185.4876,4.4627,138.25424596598214,111.34214667332682,7.4857783,0.91948825,3.686139,0.000503635821363,185.47888,4.473744,16.99,312.4,23.5,206.59573,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4303/ngc4303_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4303/ngc4303_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4303_alphaCO21_Sun+20.fits,ngc4303_SN1999gn_,20.268616500006676,6.382997035980225,20.268616500006676,6.382997035980225,117.09576862267127,20.694459915161133,1596.1358424373552,58.66224670410156,4089.9178710286074,186.79519653320312,20.268616500006676,6.382997035980225,21.492248677685637,1026057.0770958929,151.196372953022,3238224.7140315627,3150.4398217946896,10261033.310057007,nan,nan,20.268616500006676,7.0804595947265625,48.30491167365699,10.463611602783203,20.268616500006676,7.0804595947265625,20.268616500006676,7.0804595947265625,20.268616500006676,7.0804595947265625
ngc1365,SN2001du,II,53.3713,-36.1421,673.9024849664049,205.70404673775522,3.0703216,1.3357118,nan,0.0003829740084505,53.40152,-36.140404,19.57,201.1,55.4,360.67926,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1365/ngc1365_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1365/ngc1365_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC1365_alphaCO21_Sun+20.fits,ngc1365_SN2001du_,175.4533798560515,3.7032885551452637,233.55209470338443,6.387206077575684,2334.0682325626767,19.77392578125,9237.790110254038,58.544925689697266,10707.38736438143,187.46434020996094,175.4533798560515,3.7032885551452637,238.6291417530067,1029217.8005704081,2918.1289777549637,3357616.217658653,9503.72625527,10256191.546492707,11068.533892980993,32130307.797157433,294.03187267312666,7.4712629318237305,355.8178764151104,9.53818130493164,4.9140735165450655,2.4499919414520264,175.4533798560515,3.258842945098877,233.55209470338443,5.571317672729492
ngc2997,SN2003jg,Ic,146.4086,-31.1891,585.4652091010014,576.33452414425,107.84368,1.0240551,12.296705,0.0004911204571882,146.41164,-31.19109,14.06,108.1,33.0,307.69553,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc2997/ngc2997_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc2997/ngc2997_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC2997_alphaCO21_Sun+20.fits,ngc2997_SN2003jg_,3.210982238446186,101.06683349609375,3.210982238446186,101.06683349609375,3.210982238446186,101.06683349609375,3.210982238446186,101.06683349609375,1101.1884553624807,187.260009765625,3.210982238446186,101.06683349609375,3.210982238446186,11529481.45783533,3.210982238446186,11529481.45783533,3.210982238446186,11529481.45783533,nan,nan,3.210982238446186,128.2710418701172,3.210982238446186,128.2710418701172,3.210982238446186,128.2710418701172,3.210982238446186,128.2710418701172,3.210982238446186,128.2710418701172
ngc6744,SN2005at,Ic,287.4733,-63.8231,228.6160557905061,1000.6074709654724,4.835074,1.5029258,3.258406,0.000315039978844,287.44208,-63.85754,9.39,14.0,52.7,470.02527,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc6744/ngc6744_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc6744/ngc6744_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC6744_alphaCO21_Sun+20.fits,ngc6744_SN2005at_,10.700171202121604,5.614461898803711,32.651875411318784,6.464106559753418,10472.246153700962,19.227310180664062,nan,nan,nan,nan,10.700171202121604,5.614461898803711,53.689192304573865,1007158.3413271011,10513.129892357474,3445603.8616823438,nan,nan,nan,nan,10.700171202121604,11.344478607177734,10.700171202121604,11.344478607177734,10.700171202121604,11.344478607177734,10.700171202121604,11.344478607177734,10.700171202121604,11.344478607177734
ngc1559,SN2005df,Ia,64.4077,-62.7693,348.8486348837993,527.3802225660572,0.0,0.43404207,nan,0.0003463939709418,64.40238,-62.78341,19.44,244.5,65.4,125.63808,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1559/ngc1559_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1559/ngc1559_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC1559_alphaCO21_Sun+20.fits,ngc1559_SN2005df_,1225.0816695880821,2.294994831085205,2551.2342302784327,5.9445672035217285,3554.546343488202,19.426746368408203,7552.837268028387,60.77131652832031,nan,nan,1166.2280549080026,2.294994831085205,1762.0013477053476,1012208.3355905614,3521.784052101596,3468480.3633279335,7614.943813113518,10233773.488407416,nan,nan,2551.2342302784327,7.207959175109863,2940.5776311957343,9.052961349487305,742.7795748297949,1.0262210369110107,1166.2280549080026,3.7482738494873047,1271.9286011120535,5.255116939544678
ngc4321,SN2006X,Ia,185.7249,15.809,304.88763318168094,143.8619846766465,0.12854557,1.1225895,nan,0.000462934650464,185.72887,15.822304,15.21,156.2,38.5,182.86105,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4321/ngc4321_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4321/ngc4321_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4321_alphaCO21_Sun+20.fits,ngc4321_SN2006X_,126.65804626520982,3.2952513694763184,189.22778630045494,5.869276523590088,359.7045382219446,19.468828201293945,1083.1343650654462,60.54716873168945,3263.6944571335443,192.1239013671875,126.65804626520982,3.2952513694763184,216.32303148222007,1040298.0991723315,392.7155591140152,3218547.6665479597,1231.580304840285,10152175.189442717,4020.6794673270947,35152048.14168817,205.05551411082467,8.233402252197266,216.32303148222007,9.043396949768066,36.591402757876665,1.0133640766143799,126.65804626520982,3.5776007175445557,163.51748714338143,5.063133239746094
ngc4303,SN2006ov,II,185.4804,4.488,202.77730073141146,338.98751565542256,-0.62759334,1.2511787,nan,0.000503635821363,185.47888,4.473744,16.99,312.4,23.5,206.59573,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4303/ngc4303_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4303/ngc4303_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4303_alphaCO21_Sun+20.fits,ngc4303_SN2006ov_,109.46815538240743,4.022378921508789,135.89059357760024,7.062232494354248,211.0259372270622,19.630990982055664,359.8696121878015,61.58129119873047,4239.4925928477205,185.2025604248047,109.46815538240743,4.022378921508789,160.23980959350635,1578930.5650283596,217.44610071072347,3370473.4123274465,979.2595626370447,10154883.68150117,nan,nan,160.23980959350635,9.044010162353516,160.23980959350635,9.044010162353516,85.86096848120077,1.9097036123275757,109.46815538240743,3.191039800643921,135.89059357760024,5.605020046234131
ngc5530,SN2007it,II,214.6067,-43.3817,390.2595866318546,373.0812908090254,3.082237,1.3917842,1.7829744,0.0003125321832383,214.6138,-43.38826,12.27,305.4,61.9,144.91765,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc5530/ngc5530_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc5530/ngc5530_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC5530_alphaCO21_Sun+20.fits,ngc5530_SN2007it_,9.89609605449723,2.6960041522979736,251.37635244683176,5.921244144439697,1369.6255052591002,19.180641174316406,nan,nan,nan,nan,9.89609605449723,2.6960041522979736,282.34876816886987,1066348.035252076,1484.928960919834,3251208.533505086,nan,nan,nan,nan,209.13964675767056,7.395711898803711,292.99350230334113,9.033976554870605,9.89609605449723,3.8136649131774902,9.89609605449723,3.8136649131774902,93.39748072480619,5.251963138580322
ngc7793,SN2008bk,II,359.4601,-32.556,104.61854343784563,146.2301768465765,-0.0075710528,0.17158689,nan,0.002219068508634,359.45758,-32.591072,3.62,290.0,50.0,310.54272,7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc7793/ngc7793_7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc7793/ngc7793_7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC7793_alphaCO21_Sun+20.fits,ngc7793_SN2008bk_,991.2311519693375,2.095696210861206,2241.0074222166945,6.060627460479736,nan,nan,nan,nan,nan,nan,991.2311519693375,2.095696210861206,2241.0074222166945,1035235.8125,nan,nan,nan,nan,nan,nan,1022.1743368448482,7.739570617675781,1027.2564464240581,9.140925407409668,92.60624596843604,1.0643938779830933,139.60649446981319,3.01495099067688,225.1157340552116,5.32105016708374
